Product Name,Price,Rating,Seller Name
"tD True Desire 10000mAh Magsafe Compatible Wireless Power Bank for iPhone Series 15, 14, 13 & 12, 22.5W Wired with 15W Wireless Charging Type C Powerbank, Li-Polymer (White)","1,998",3.5 out of 5 stars,M.R.P:
UltraProlink 26800mAh -100W Power Bank | for Laptops- Smartphones -Tablets | 100w Type C Port+ 18w 2USB A Ports | 94.7Wh | | with 100W USB Type C PD Cable 1m | Made in India| Black | Juice-Up UM1107,"7,299",3.0 out of 5 stars,M.R.P:
"Belkin BoostCharge Pro 5000 mAh Qi2 Magnetic Power Bank | iPhone 16, 15, 14, 13 | White","4,999",4.2 out of 5 stars,M.R.P:
"Stuffcool 10000mAh Palm Smallest QC PD 20W Type C Super Premium Mini Powerbank, Charges Any iPhone 50% in 30 mins (Glazed White/Lilac)","1,999",3.7 out of 5 stars,M.R.P:
Asleesha Power Bank Camera H2 Full HD 1080p Portable Power Bank Video Audio Recording Device 5000mAh Long Battery Power Bank Shape Spy Cameras (Non WiFi),"2,140",2.9 out of 5 stars,M.R.P:
UNIVERSAL HUB 5Pcs TP4056 Micro USB 5V 1A Lithium Battery Charging Module Inbuilt Battery Protection and Indicator,169,4.1 out of 5 stars,M.R.P:
ATORSE Universal Mini USB Traveler Battery Charger for Mobile Phone DC Batteries,824,5.0 out of 5 stars,M.R.P:
"Eon Mag Pro Wireless 10000mAh Power Bank 22.5W Type-C,15W Mag, Mobile Stand,Support Dual Input 18W Fast Charging,PD Charging, Compatible Magsafe - iPhone 15,14, 13, 12 Searies","2,799",3.3 out of 5 stars,M.R.P:
iCSTORE 18650 lithium Battery Holder Case/Mount/Socket With DIY Powerbank Modulefor Rechargeable Battery Charging COMBO - Pack of (1 Case + 1Module),138,2.6 out of 5 stars,M.R.P:
KeepItSecret Li-ion Battery Universal Charger 18650/16340/14500 Single Battery 3.7v Rechargeable Battery Charger (Pack of 1),197,3.3 out of 5 stars,M.R.P:
"Stuffcool Major 10000mAh 20W Type C PD, 22.5W QC3.0 Type A Port Fast Charging Powerbank, Charges iPhones 50% in 30 mins, Supports Fast Charging for Galaxy, Pixel and Other Android Devices","1,215",3.7 out of 5 stars,M.R.P:
iCSTORE 18650 Lithium Battery Holder Case/Mount/Socket with TP4056 Rechargeable Battery Charging Module + Powerbank Module Combo - Pack of (1 Case + 2 Module + 1Module),205,3.7 out of 5 stars,M.R.P:
"ICSTORE DIY 10000mAh Power Bank Circuit Board Assembly Module Kit, 5V Micro USB Input for Charging 3.7V Lithium-ion Rechargeable 1A Mobile Phone Charger/Adapter, LED Indicator (Red) - Pack of 4",234,3.4 out of 5 stars,M.R.P:
OBOE Silicon Soft Cover Case for Redmi Power Bank 20000 mAh Battery (Pink) [Power Bank NOT Included],332,3.8 out of 5 stars,M.R.P:
"NEXATECH Mini - Wireless Portable Magnetic Charger with 5000 mAh Internal Battery, Compatible with & Qi-Enabled Smartphones, Works with Apple, Samsung, and Google Phones, Blac","1,401",3.0 out of 5 stars,"(
₹7,005/count)"
"ZEBRONICS MW65 Wireless Power Bank, 10000 mAh, Rapid Charge, Built-in Wireless Charging Pad, Outputs - 22.5W Wired | 15W Wireless, Type C PD, LED Indicator, Made in India (Beige)","1,599",3.8 out of 5 stars,M.R.P:
R&D T6845 Power Bank 5V 2A Charging Module Pack of 2,209,3.2 out of 5 stars,M.R.P:
"ERZA High Capacity Hongli Lithium Ion 1200mAH Rechargeable Original Power Ultra Boost High Capacity Cell Batteries, LED, Bluetooth Speaker, Laptops, Power Bank and Torch Etc, 3.7V, Pack of 2",169,3.5 out of 5 stars,"(
₹84.50/count)"
Fire Beat Smart AI 20000mAh Power Bank AI Powered Charging with 2 Years Warranty 22.5W Super Fast Charging (Make in India),"1,409",4.1 out of 5 stars,M.R.P:
OBOE Silicone Soft Cover Case for Mi Power Bank 3i 10000 mAh/Mi Wireless Power Bank 10000 mAh Battery (Green) [Power Bank NOT Included],332,4.0 out of 5 stars,M.R.P:
GadgetBite Silicon Soft Cover Case for Mi Boost Pro Power Bank 30000 mAh Battery [Power Bank NOT Included]-White,269,4.6 out of 5 stars,M.R.P:
Belkin X Disney | 5000 mAh | MagSafe Compatible Power Bank | Kick Stand | Deadpool Edition | Brown,"7,512",4.1 out of 5 stars,M.R.P:
"Toreto Eon Nano 10000mAh Powerbank | Pocket Size | Dual Output (USB -A +Type-C) | Made in India | Smart chip Protection | 22.5W Type-C Ultra Fast Charging for iPhone, Android & Other Devices (Black)","1,806",4.8 out of 5 stars,M.R.P:
"Pick Ur Needs Solar Emergency Portable Rechargeable Power Station Kit with Solar Panel With USB Feature Charging Feature for Outdoor Camping, Home Emergency Power Supply","3,428",3.2 out of 5 stars,M.R.P:
OBOE Silicone Soft Cover Case for Mi Power Bank 3i 10000 mAh/Mi Wireless Power Bank 10000 mAh Battery (Orange) [Power Bank NOT Included],332,4.0 out of 5 stars,M.R.P:
"itel Star 110F 10,000mAh Powerbank | Transparent Design | 22.5W Fast Charging | AIOT Device Compatible | LED Display | Multiport Output & Input | Type-C & Micro USB | for Android, iPhone | Black","1,473",5.0 out of 5 stars,M.R.P:
VISMAC Magnetic Wireless Powerbank 10000mAh | Fast Charging with Inbuilt 3 in 1 Charging Cables |15W Magnetic Wireless Charging | 22.5W Fast Charging (USB-A) for iPhone/iPad/Micro/Type-C,"2,099",4.1 out of 5 stars,M.R.P:
"Zaoma Flap Case Cover Pouch Compatible for MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro Case (MIPOCK_DUSDES)",399,3.4 out of 5 stars,M.R.P:
"Zaoma Flap Case Cover Pouch Compatible for MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro Case (MIPOCK_MKDES)",399,3.4 out of 5 stars,M.R.P:
"Amazon Basics 10000 mAh Lithium Polymer Mini Power Bank with 22.5W Fast Charging, Dual Output, Charging Indicator, Type-C Cable Included (Blue)","1,559",5.0 out of 5 stars,M.R.P:
"UNIGEN AUDIO UNIPOWER 300 Mag-Safe Power Bank - 10000mAh, 15W Wireless/22W Wired Fast Charging, USB Type C, Made in India - Compatible with iPhone 16/15/14/13/12/Pro/Pro Max - Black","1,999",1.0 out of 5 stars,M.R.P:
kesig Mobile Phones with Carabiner Emergency Power Supply - iOS pin for Mobile 1500mAh Large Capacity Battery Small Solar Charger Solar Power Bank Keychain Charger,799,4.0 out of 5 stars,M.R.P:
"tD True Desire 20000 mAh Non Magnetic Wireless Power Bank (Lithium Polymer, Fast Charging for Mobile, Green)","2,599",2.8 out of 5 stars,M.R.P:
Vismac Transparent 20000mAh Power Bank 22.5W Fast Power Delivery Charging/Input- 1 Type - C / 2 Type - B | 4 Mode Emergency Led Light with Digital Display (Yellow),"1,799",1.6 out of 5 stars,M.R.P:
"ERH India 18650 Charger Board Lithium Battery Charging Module Dual USB 5V 2.4A Mini Type-C Module for Laptops and Ultra Books, Audio Equipment, Smartphone’s and Tablets etc.",449,2.1 out of 5 stars,M.R.P:
Belkin 10000 mAh Lithium-ion Power Bank | Type C PD Input & Output | Tripple Output | 2-Year $2500 CEW | White Edition,"2,099",4.1 out of 5 stars,M.R.P:
tD true desire 10000mah 22.5W magsafe Wireless Ultra Slim Pocket Size Power Bank Specially for iPh. 15/14/13/12+ with Including 22.5W Type-C & I-Phone Cable with PD Support Device (White),"1,999",3.6 out of 5 stars,M.R.P:
iEI Lithium Rechargeable Battery 1200mAH 3.7v DC Li-ion Stop Automatic Universal Charger SRC-155 MH-X282 450mA Power Bank Cell Single Double Slots (Single Slot Charger 2 Cell),299,1.0 out of 5 stars,M.R.P:
"Electronic Spices Single AA Battery Case Holder with Lead Wire DIY Battery Storage Boxes, Slots in Parallel Black Plastic Batteries Case with Pin (Single Slot)",89,3.7 out of 5 stars,"(
₹14.83/Count)"
"OBOE Silicone Soft Cover for Mi Boost Pro Power Bank Battery (White, 30000 mAh)",379,4.0 out of 5 stars,M.R.P:
"WebMedia - Magsafe Compatible 10000mAh Capacity Power Bank- 15W Wireless & 20W Wired - for iPhone 16/15/14/13, Apple Watch etc Wireless/Wired Devices (WM-PBWL07, 10000 mAh)","4,498",3.2 out of 5 stars,M.R.P:
"SEVENAIRE P130 2-in-1 Magnetic Power Bank 10000mAh [Magsafe Compatible] with Apple Watch Charging | Magnetic Power Bank for iPhone 12 & Above & iWatch [22.5W Wired], Type C PD Input/Output-JBLK","3,999",3.9 out of 5 stars,M.R.P:
"Zaoma Faux Leather Flap Case Cover Pouch Compatible For Extremely Compact Ambrane 10000 Mah Power Bank (22.5 W, Power Delivery 3.0) (Black, Cases With Holder) (Amb10Kcom Dusbrw)",399,3.8 out of 5 stars,M.R.P:
OBOE Silicon Soft Cover Case for Redmi Power Bank 10000 mAh Battery (Black) [Power Bank NOT Included],332,3.8 out of 5 stars,M.R.P:
"Wangari Aspen 10000mAh Bamboo Wood Power Bank | Fast Charger with Dual USB Output & Dual Input (Type-C & Micro USB) | LED Indicator | Portable Charger for iPhone, Android & More","1,467",5.0 out of 5 stars,M.R.P:
"ICSTORE TP4056 BMS ModuleTP4056 BMS Module with 18650 Lithium Battery Holder Case/Mount/Socket for Rechargeable Battery Charging, Combo - Pack of (2 Case + 4 Module)",261,3.8 out of 5 stars,M.R.P:
"Promate Power Bank 20000mAh | Ultra-Slim Portable Charger, 20W Type-C Input/Output Port, 22.5 QC 3.0, LCD & Over-Heating Protection, Fast Charging for iPhone, Android, Bolt-20PD - 2 Years Warranty","2,999",4.0 out of 5 stars,M.R.P:
"Wings Power Bolt 20000mAh, 12W Powerbank Fast Charging, Dual Output Powerbank with LED Indicator Display, Li-Polymer, Multi- Protection Powerbank for iPhone, Android & Other Devices, Made in India","1,299",3.7 out of 5 stars,M.R.P:
MA USB Dual USB 5V 1A 2.1A Mobile Power Bank PCB18650 Battery Charger PCB Power Module Accessories for Phone DIY Module,379,3.5 out of 5 stars,M.R.P:
"SEVENAIRE Power Bank 20000mAh | 22.5W Super Fast Charging PD | QC 3.0| Built-in Type C & Lighting Cables | Battery Display| Power Bank for iPhone, Samsung, Pixels, Type C PD Input/Output (P200 Black)","2,289",5.0 out of 5 stars,M.R.P:
alain store 3-in-1 Camping Working Emergency Large Capacity 5000mAh External Mobile Battery Charger Detachable Connectors (White1),"1,499",3.6 out of 5 stars,M.R.P:
"tD True Desire 20000 mAhPolymer Digital Display Power Bank with in-Built 4 in 1 Cable USB Input Port (Lithium Polymer, Fast Charging for Mobile, Black)","2,599",2.8 out of 5 stars,M.R.P:
"OKNO 10000mAh Power Bank 22.5W Wired 15W Magnetic Wireless Super Fast Charging 20W PD Type C, for iPhone 12 & Above, Android Smartphones, Tablets & Other Qi Enabled Devices | Black","2,499",5.0 out of 5 stars,M.R.P:
"Electronic Spices Eight AA Battery Case Holder with Lead Wire DIY Battery Storage Boxes, Slots in Parallel Black Plastic Batteries Case with Pin (EIght Slot)",249,3.7 out of 5 stars,"(
₹41.50/Count)"
"Electrobot JX-887Y Dual USB 3.7v to 5V, 2A, 1A Power Bank DIY 18650 Li-Io & Li-Po Charger module",299,3.2 out of 5 stars,M.R.P:
"Belkin 20000 mAh Lithium-ion Power Bank, Premium Silver Edition | Type C PD Input & Output | Tripple Output | 2-Year $2500 CEW","3,699",4.1 out of 5 stars,M.R.P:
xcluma 5V 2.1A 3 USB Power Bank Battery Charger Module Circuit Board Step Up Boost DIY,249,3.7 out of 5 stars,M.R.P:
"Zaoma Flap Case Cover Pouch Compatible for Extremely Compact Ambrane 10000 mAh Power Bank (22.5 W, Power Delivery 3.0) (Black, Cases with Holder) (AMB10KCOM_MER)",399,3.8 out of 5 stars,M.R.P:
